reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
79b81bfa-a110-4902-a489-7a65850aa4d1,Basuki FnZ,https://play-lh.googleusercontent.com/a-/ALV-UjV6hjik_ZzK6ZVreruzRIq1VLLK-xMoUWxoQz0zBAKcU9Q-Pn8R,"Aplikasi yang sangat bagus dan bermanfaat. Kita bisa belajar tentang penggunaan crypto. Cocok utk kita yang mau belajar bermain crypto. Rekomendasi buat kalian yg mau belajar. Akademi crypto, mantaplah pokoknya.. Apalagi di jaman digitalisasi, kita mesti tau aplikasi aplikasi yang bisa menghasilkan cuan sambil rebahan. 😄😄",5,0,1.0.2,2025-01-07 22:54:46,,,1.0.2
a5279a60-1bbb-4fec-a905-abecb0b88f0d,Nisa,https://play-lh.googleusercontent.com/a/ACg8ocIJiWvI81uEhsWBjwJk7ieJTK_cEQ_-7q0l-uFIuXrz06sKDg=mo,aplikasi nya membantu bangettt. pembelajaran nya mudah sekali buat dipahami. fitur nya juga lengkap bangett. baguss banget pokok nya,5,0,1.0.2,2025-01-07 16:44:17,,,1.0.2
c2f670b0-a603-4eaa-8d1c-c74986d2f0b7,Rachman Sopian,https://play-lh.googleusercontent.com/a-/ALV-UjUsA0T6rz6acNDGOlXOMJuOOg3tyLjtXXaykJ5Bz90uYf3QiXRhdg,"Aplikasi nya sangatt mudah d gunakan, dan sangat mengedukasi bgttt utk yg pemula seperti sayaa.. Proses dan transaksinya pun cepat dan aman",5,0,1.0.2,2025-01-09 17:59:16,,,1.0.2
86d116d9-801f-4c1d-945c-8540c1bb9eee,Endang Oktania,https://play-lh.googleusercontent.com/a-/ALV-UjUSmi5m6xyQGmUjgBBPv1GfQCH3Jc1fO8ETxEsqz7FV30fj3e4Z,"Sangat membantu untuk pengguna baru,transaksi cepat,mudah dipahami ,ngg ribet ,fiturny enak pokokny rekomend bnget.",5,0,1.0.2,2025-01-09 14:26:55,,,1.0.2
02e8fc2d-6e60-439d-8ea3-bb53cf6fe7b4,Dava Selfia Rachmadina,https://play-lh.googleusercontent.com/a/ACg8ocLzxsI02EH_8HDdUMUkdB2Gn091V3mgay-SLtQ8dXckN8yLmMc=mo,"aplikasinya sangat membantu sekaligus mengedukasi banget, fitur-fiturnya juga lengkap, selain itu banyak pelajaran yg dapat saya ambil dari aplikasi ini, juga membantu saya dalam memahami dunia crypto✨🙌🏻",5,0,1.0.2,2025-01-09 20:52:31,,,1.0.2
c1e55884-5fd8-437b-8b31-3dd93de557cd,Nur Winda,https://play-lh.googleusercontent.com/a-/ALV-UjXzbJr4WtG74gTH15TTuqJy6OrrnRrKC-xmsE8u2wAqNR0Gr3Ng,Aplikasi yang penuh edukasi dengan ketersedian modul yang sangat lengkap jadi gk bingung buat saya nyari materi apapun dan selain itu berita beritanya selalu up to date gk pernah ketinggalan masa,5,0,1.0.2,2025-01-09 22:05:03,,,1.0.2
c48b90c4-7b6a-4f5d-9c6e-a65b387ffcf1,Soaloon Hutasoit,https://play-lh.googleusercontent.com/a-/ALV-UjXKhytQx3Y2uPdQJeY2EJJI9AGXzySgvMC_xLvaaWUnwpmeEXc,"Untuk pemula sangat mudah di pahami semua materi"" yang ada . UI juga sederhana . Fitur tracking harga kriptonya lengkap ,grafik detail . Keren 👍",5,0,1.0.2,2025-01-12 05:55:55,,,1.0.2
880ba870-9978-4e6f-a987-199a7c826027,Dwi Maharani,https://play-lh.googleusercontent.com/a-/ALV-UjU5RL9hv9J53BbLxCThPsBebrRP4bi9oEcMPbYEdAnApsIZ5Es,"Aplikasinya bener-bener cocok buat pemula yg mau terjun ke dunia crypto, sangat mudah dipahami dan pastinya ga ribet! Fitur fiturnya juga lengkap bgt!",5,0,1.0.2,2025-01-09 18:28:18,,,1.0.2
29756021-5509-4c51-920e-f537c05f0375,Dela Safira,https://play-lh.googleusercontent.com/a-/ALV-UjUKXsyRbhBUwuac45LgncSTo8N1SzG84muYLqPhsSiy8brMhyIY-w,"belajar coin crypto termudah dan tercepat, langkah"" pembelajarannya mudah dipahami dan mudah diingat ga heran bila aplikasi ini mendapatkan bintang 5. Kita akan diajarkan sampai bisaa 🤑👍🏼",5,1,1.0.2,2025-01-08 14:33:29,,,1.0.2
fef1696d-6b39-4b88-9e65-cd0374d43b3c,Nessa,https://play-lh.googleusercontent.com/a/ACg8ocIOJVNJPZFEttqKs0DOwQ0J90SRFOsvpPJVj5e98wyQAGqNkg=mo,"awal download si ga espek apa apa soalnya agak kurang percaya sm apknya. setelah di download dan mencoba buka ternyata bagus!, materinya lengkap bgt kacaw. menurut aku cocok bgt ini apk buat pemula yang masih ditahap belajar!!",5,0,1.0.2,2025-01-10 12:12:42,,,1.0.2
b55b89f9-5c4b-4222-963f-5d2843903479,Siti Rokayah,https://play-lh.googleusercontent.com/a-/ALV-UjXdMFwUzfWdpIw9VLJH2eZZEzlrgLusLFPc6_rY4U2emhgT8F33,"Aplikasi ini benar-benar membantu saya memahami dunia crypto dengan cara yang sederhana dan mudah dipahami. Materi edukasinya sangat lengkap, mulai dari dasar hingga strategi lanjutan, cocok untuk pemula maupun yang sudah berpengalaman. Selain itu, fitur interaktifnya membuat belajar terasa lebih menyenangkan dan tidak membosankan. Saya juga suka karena informasi yang diberikan selalu up-to-date dengan tren terbaru di dunia crypto.",5,18,1.0.1,2024-11-23 15:18:55,,,1.0.1
b1f21ac2-156e-4745-8a73-3c33781a6855,Victor (Victor),https://play-lh.googleusercontent.com/a/ACg8ocKeQ5WzpSOTbUsLJ_Wq5PQg4JOWMPC0MWWnAjTBkNR8cdZM2A=mo,"Improvement semakin mengarah ke arah yg baik, jujur banyak pelajaran yang bisa didapat. Awalnya agak menyesal join tapi setelah saya review ke belakang saya belajar banyak hal baik dari Timothy maupun Kalimasada. Mungkin di luar yg saya ekspektasikan di awal tapi cukup bermanfaat bagi saya dalam memanage portfolio saya secara keseluruhan termasuk di luar crypto.",5,58,1.0.2,2024-12-20 14:46:48,,,1.0.2
af13bfb9-02cb-4cf7-83b1-c19be7dfa462,nana na,https://play-lh.googleusercontent.com/a/ACg8ocKA-tXQoNYC0EMEO3CpFNOsydM-Zr8mH85np40nkJu94MT3YA=mo,"aplikasi nya bagus , mantap berita ekonomi global, aplikasi bagus dan sangat bermanfaat, desain menarik fitur lengkap, aplikasi yang sangat membantu, tempat belajar yang lengkap research dari AC tentang token dan modul pembelajaran trading dan invest terimakasih dengan adanya ini saya terbantu",5,16,1.0.1,2024-11-19 17:49:35,,,1.0.1
12bf90fb-fb9c-4315-b604-b9d86a751c6c,Sinta Klara,https://play-lh.googleusercontent.com/a/ACg8ocILRTE-aTaBT16WcuNHduK8s9eoAAeVk3ERxz54tnUgQQ3ueg=mo,"Akademi cypto sangat luar biasa. Sangat bagus bagi pemula seperti saya. Materi yg disajikan sangat terstruktur dg baik,simple dan mudah dipahami. Desainnya sangat menarik, dan menjadi tempat belajar yg menyenangkan serta sangat membantu bagi saya.",5,14,1.0.1,2024-11-21 23:05:50,,,1.0.1
85131eb7-cd99-4887-a73f-94f955dfb2f7,Raka Eka,https://play-lh.googleusercontent.com/a-/ALV-UjWEfg8sph_P-kAf-hqEWYJQxAW9sH2d6YsYRvXt1BA1wVkrZVs,Aplikasinya mudah. sangat membantu untuk catatan keuangan harian bagi yg malas catat2 spt saya dan mudah kehilangan buku. tinggal klik BS save dan bisa liat pengeluaran kita berdasar persentase kategorinya.,5,6,1.0.1,2024-11-22 10:53:53,,,1.0.1
d3a74e2b-5aa3-436a-913b-f736c7ac17d2,Akhyar Ramadan10,https://play-lh.googleusercontent.com/a-/ALV-UjWAmW5ujs2Ran0ocyNSBwb7j3FL513T5VB78dUFCSZYXrkyHg0u,"Ini jujur secara personal, AC itu secara berita-berita nya itu bagus dan cepat emng saya akui, tetapi yang masalahnya adalah calls2 nya itu sngt2 tidak akurat, iya emng AC itu tempatnya edukasi tetapi ngomong nya pas market bull disaat 2024 meret sampe seterusnya, iya kita belajar bahwasanya medsos itu fake dengan kenyataan nya, jadi mau AC bagus mau AC jelek itu tergantung kebutuhannya.",1,61,1.0.2,2025-01-15 20:28:47,,,1.0.2
98a96508-9397-466e-9588-3e5494c64f14,Arliii Berek,https://play-lh.googleusercontent.com/a-/ALV-UjVenMLYAqvK7X9zOxa6Fz_4qhHBQ-3xGiguEPFr1KzKs9lzvHey,"Aplikasinya sangat Bagus dan sangat Bermanfaat, aplikasi yg sangat membantu Pengalaman belajar yang sangat lengkap dan mudah di pahami terutama Pemula seperti saya untuk belajar Crypto.Selain itu desain dan fitur fiturnya mudah dimengerti.",5,2,1.0.1,2024-11-21 22:29:02,,,1.0.1
cf742c42-a313-47c2-a76d-ebeef63aa31b,Fatimah Nur Hadi,https://play-lh.googleusercontent.com/a-/ALV-UjUJKdZX8W0T6__4vgHW-xNQqlguGctnLpCT8L8WT6b_ZtZZdUGe,"Gokil banget nih aplikasinya, beneran lengkap dan membantu banget untuk fiturnya. Mulai dari modul hingga materi yang bermanfaat.",5,1,1.0.2,2025-01-07 10:55:10,,,1.0.2
be47b380-00f5-422b-8c67-a0d0cf84f3a4,rayasa yasa,https://play-lh.googleusercontent.com/a/ACg8ocL27tWTTU5DD28MB2cOJFdZrCO_cDmAas78nxqsrmen34Oo=mo,"Aplikasi crypto ini menawarkan pengalaman trading yang lancar dan aman, dengan biaya kompetitif dan antarmuka yang ramah pengguna. Saya sangat merekomendasikan aplikasi ini karena fitur-fiturnya yang lengkap, menjadi solusi untuk semua kebutuhan kripto saya.",5,0,1.0.2,2025-01-07 08:39:31,,,1.0.2
25d696a8-ea06-44fe-932c-ca317f94e67c,hatasora,https://play-lh.googleusercontent.com/a/ACg8ocJCzyziEZXirQKpsNBkQzblwv4BoFCpwsB21G70cjewga-c3w=mo,"Akademi Crypto benar-benar luar biasa! Aplikasi ini menawarkan pengalaman belajar yang sangat lengkap dan mudah dipahami, terutama untuk pemula di dunia cryptocurrency. Materinya terstruktur dengan baik, mulai dari dasar-dasar blockchain hingga strategi trading yang lebih mendalam. Saya sangat terkesan dengan fitur interaktifnya, seperti kuis dan simulasi trading, yang membuat pembelajaran jadi lebih menyenangkan.",5,10,1.0.1,2024-11-19 16:48:49,,,1.0.1
5b87d0ca-16d3-4afd-ab22-cbe5186466ca,Andi farhan Idham,https://play-lh.googleusercontent.com/a/ACg8ocK__q-BdPuH1UzuEcU-FRBKOX5i2X0f0pojfMn0I8nijjNdwg=mo,"Akademi crypto yang sangat luar biasa.Sangat bagus bagi pemula seperti saya.Materi yang disajikan sangat terstruktur dengan baik,simple dan mudah dipahami.Desainnya sangat menarik,dan menjadi tempat belajar yang menyenangkan serta sangat membantu bagi saya",5,15,1.0.1,2024-11-24 22:53:55,,,1.0.1
8ca237e0-69d7-4868-a4ff-31c69411926c,Apen Dislaww,https://play-lh.googleusercontent.com/a/ACg8ocKTfs03AYJAgBtEAc2cEW1CbRxobgJRN5NR24svO2TQDeqrrg=mo,"Aplikasi mudah, sangat membantu untuk catatan keuangan harian bagi yg malas catat2 seperti aku dan mudah kehilangan buku, keren aplikasinya baru kali ini nemu apk yg mudah di pahami, bagi pemula seperti saya, buruan cobain",5,4,1.0.1,2024-11-24 16:41:57,,,1.0.1
5fdca868-7ff7-4aa0-a94c-71a5d96ecb50,Belanjacase belanjacase,https://play-lh.googleusercontent.com/a/ACg8ocIE0SLKDIJZOrvVoTd8kLH1grhgu_whv-IdYpL2mY0DZAfLdw=mo,Ini kok aplikasi nya sering ke logout sendiri? Lalu ini sy Uda coba relogin berkali kali tidak berhasil...bingung harus komplen kemana? Tim suport masih belum optimal..mohon solusi nya..,3,5,1.0.1,2024-11-28 15:13:46,,,1.0.1
ac86a13b-00c8-4cda-afd3-139dc835964f,Dina Novia a,https://play-lh.googleusercontent.com/a-/ALV-UjWGj6bk6J0EK8u7_wXQQDmMd1F9xpyiHJo6rXv28HTp1jN0oErD,"Akademi crypto adalah aplikasi trading yang handal dan dapat diandalkan, fitur-fiturnya yang canggih dan dukungan pelanggan yang baik membuatnya menjadi pilihan yang baik bagi trader. Aplikasi ini Cepat dan stabil mudah digunakan dan responsif",5,0,1.0.2,2025-01-09 17:48:06,,,1.0.2
459e60dc-58be-4c3f-9616-e6370dd7b6fa,naura,https://play-lh.googleusercontent.com/a-/ALV-UjV7MRo-pw7oyNfldzZLd4woV0gdWg6z8QwqwfJ40mHfyFLeIlE,"Sangat recommend bagi kalian yang baru mau memulai belajar crypto, aplikasinya sangat mudah digunakan untuk pemula yang baru belajar trading dan crypto , fiturnya beraneka ragam dan sangat up to date, serta akademi crypto ini memiliki keamanan yang sudah terjamin top markotop🤩",5,0,1.0.2,2025-01-09 09:40:39,,,1.0.2
983cfc58-8b2c-42e8-99e3-7f4b2d5b167a,Ivan Mustofa Kamal,https://play-lh.googleusercontent.com/a-/ALV-UjUjo0YaYfsu9cGvcW6tyirl02nCZmEs4wibugBvuXkqXeSIfS0,"Aplikasi Akademi Crypto sangat membantu memahami Cryptocurrency dengan cara sederhana dan mudah dipahami. Materinya lengkap, mulai dari dasar hingga strategi lanjutan, cocok untuk pemula maupun yang berpengalaman. Fitur kursus interaktif dan berita terkini sangat informatif. Antarmukanya bersih dan mudah digunakan. Sangat direkomendasikan untuk siapa saja yang ingin belajar tentang Crypto!",5,15,1.0.1,2024-11-23 10:18:55,,,1.0.1
